,TRADE_VOLUME,TRADE_VALUE,TRADE_COUNT,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE
584,126,3239.46,1,25.71,25.71,25.71,27.97
585,50,1447.5,1,28.95,28.95,28.95,27.97
586,917,23995.5,8,27.5,28.5,26.0,26.17
587,106,2803.48,3,28.48,28.48,25.0,26.17
588,10,236.0,1,23.6,23.6,23.6,26.17
589,250,5900.0,1,23.6,23.6,23.6,26.17
590,190,4486.24,2,23.6,23.62,23.6,26.17
591,601,14457.9,5,25.6,27.4,23.65,24.06
592,2,44.0,1,22.0,22.0,22.0,24.06
593,73,1624.25,1,22.25,22.25,22.25,24.06
594,953,21361.92,5,22.24,23.0,22.24,22.42
595,13,274.43,1,21.11,21.11,21.11,22.42
596,74503,1669736.36,9,21.0,22.42,21.0,22.41
597,20000,448200.0,1,22.41,22.41,22.41,22.41
598,2500,55420.0,2,21.32,22.38,21.32,22.17
599,549,11769.85,10,21.5,21.61,20.18,21.44
600,300,6302.0,2,21.0,21.01,21.0,21.44
601,18,378.0,1,21.0,21.0,21.0,21.44
602,1700,34730.0,5,20.51,20.51,20.25,20.43
603,1037,21239.16,2,20.5,20.5,20.48,20.48
604,6200,130200.0,4,21.0,21.0,21.0,21.0
605,2052,42855.91,8,20.9,21.0,20.01,20.88
606,135,2701.02,2,20.02,20.02,20.0,20.88
607,43,860.0,4,20.0,20.0,20.0,20.88
608,53407,1120478.28,10,20.0,21.0,20.0,20.98
609,1767,36584.33,7,20.02,22.25,20.0,20.7
610,3649,79588.01,4,20.75,21.98,20.55,21.81
611,450,10424.25,4,23.0,23.99,23.0,23.17
612,269,6577.93,5,24.9,25.48,23.7,23.17
613,6655,148233.65,12,23.13,23.13,21.11,22.27
614,125,2526.25,1,20.21,20.21,20.21,22.27
615,716,14391.6,3,20.1,20.1,20.1,20.1
616,664,13330.5,3,20.1,20.1,19.5,20.08
617,654,12541.7,5,19.45,19.5,18.3,19.18
618,1176,21551.96,7,18.54,19.4,18.01,18.33
619,1480,28103.2,4,19.0,19.0,18.95,18.99
620,2400,45540.0,2,18.95,18.99,18.95,18.98
621,850,16090.0,5,18.89,18.98,18.77,18.93
622,4045,76142.75,4,18.98,18.98,18.75,18.82
623,200,3796.0,1,18.98,18.98,18.98,18.82
624,430,8148.0,2,18.97,18.97,18.9,18.82
625,2809,52045.38,7,18.31,18.76,18.31,18.53
626,693,13132.69,2,18.33,19.19,18.33,18.95
627,5257,94783.44,14,18.98,18.98,18.0,18.03
628,3610,65089.7,9,18.97,18.97,18.02,18.03
629,6986,124610.35,17,18.04,18.04,17.5,17.84
630,8781,154363.43,17,17.53,17.89,17.5,17.58
631,24,420.0,1,17.5,17.5,17.5,17.58
632,3859,66687.55,12,17.56,17.56,17.03,17.28
633,7350,125060.0,12,17.01,17.02,17.0,17.01
634,53675,909795.0,50,16.5,17.0,16.5,16.95
635,500,8275.0,2,16.51,16.56,16.51,16.95
636,625,10322.05,2,16.52,16.52,16.51,16.52
637,755,12661.66,4,16.52,16.9,16.51,16.77
638,68,1149.2,1,16.9,16.9,16.9,16.77
639,1280,21634.0,4,16.9,16.91,16.9,16.9
640,1055,17793.98,4,16.9,16.9,16.51,16.87
641,540,9070.0,2,16.79,16.8,16.79,16.87
642,2000,33000.0,3,16.5,16.5,16.5,16.5
643,6494,103908.58,12,16.0,16.02,16.0,16.0
644,20,314.0,1,15.7,15.7,15.7,16.0
645,200,3200.0,1,16.0,16.0,16.0,16.0
646,60999,956675.38,52,15.87,16.0,15.0,15.68
647,3608,54124.66,5,15.02,15.02,15.0,15.0
648,4226,62666.85,17,15.0,15.0,14.51,14.83
649,103434,1478856.93,115,15.8,15.8,13.6,14.3
650,456179,5932627.41,242,14.44,14.48,12.87,13.01
651,296952,3816918.43,318,12.23,13.6,12.11,12.85
652,373343,4741025.93,320,13.0,13.02,12.2,12.7
653,211704,2770014.64,274,13.15,13.3,12.65,13.08
654,392493,5426265.23,385,13.29,14.57,13.07,13.83
655,257385,3816887.05,270,14.05,15.14,14.05,14.83
656,233558,3447833.4,305,15.02,15.4,14.3,14.76
657,90131,1291549.11,132,14.35,14.65,14.02,14.33
658,66370,924091.35,88,13.85,14.12,13.75,13.92
659,8527,118224.42,22,13.94,13.98,13.73,13.86
660,91536,1297137.91,107,13.7,14.5,13.7,14.17
661,28116,389674.56,49,14.0,14.2,13.6,13.86
662,80756,1099140.43,93,13.61,14.0,13.4,13.61
663,26920,368806.77,29,13.87,13.95,13.45,13.7
664,79062,1094867.67,85,13.51,14.0,13.51,13.85
665,49090,681459.34,66,14.0,14.0,13.69,13.88
666,64123,858870.05,67,13.6,13.6,13.2,13.39
667,243866,3281866.61,54,13.08,13.5,13.08,13.46
668,47172,622555.32,53,13.3,13.4,13.0,13.2
669,25940,339868.27,46,13.05,13.46,12.99,13.1
670,46420,602284.24,41,12.9,13.17,12.9,12.97
671,16568,217774.2,46,13.48,13.48,13.06,13.14
672,96979,1304814.94,105,13.38,13.69,13.2,13.45
673,190579,2668808.56,214,13.79,14.3,13.47,14.0
674,61150,850404.4,90,14.09,14.1,13.71,13.91
675,129812,1817845.46,108,13.99,14.42,13.63,14.0
676,56172,771756.96,73,14.05,14.05,13.6,13.74
677,11305,154045.5,20,13.62,13.66,13.6,13.63
678,313654,4393492.75,182,13.69,14.34,13.52,14.01
679,196251,2762765.38,143,14.46,14.5,14.0,14.08
680,167202,2276248.21,126,14.03,14.03,13.5,13.61
681,86842,1172221.33,85,13.34,13.7,13.33,13.5
682,28467,379177.74,38,13.4,13.5,13.08,13.32
683,30625,401660.33,38,13.15,13.28,13.01,13.12
684,25756,341848.28,38,13.25,13.38,13.12,13.27
685,30229,405151.61,49,13.27,13.5,13.27,13.4
686,34030,451878.96,35,13.33,13.36,13.14,13.28
687,21629,291129.86,28,13.32,13.5,13.3,13.46
688,16576,220157.92,25,13.2,13.42,13.2,13.28
689,25665,340414.34,33,13.21,13.45,13.11,13.26
690,36713,476352.04,43,13.01,13.04,12.9,12.98
691,24550,317086.99,27,12.9,13.0,12.85,12.92
692,46200,600395.9,54,13.0,13.01,12.95,13.0
693,20147,261361.85,28,13.0,13.22,12.89,12.97
694,3495,44545.55,11,12.73,12.76,12.73,12.75
695,44222,561129.19,67,13.1,13.1,12.6,12.69
696,136631,1774623.9,170,12.57,13.14,12.57,12.99
697,5100,65310.0,6,12.85,12.85,12.8,12.81
698,21700,281558.3,23,12.82,13.0,12.82,12.98
699,35531,456598.77,43,12.99,12.99,12.75,12.85
700,3351,42477.53,11,12.61,12.85,12.61,12.68
701,9000,114089.53,8,12.68,12.7,12.65,12.68
702,15152,192470.4,24,12.7,12.71,12.7,12.7
703,220,2798.4,1,12.72,12.72,12.72,12.7
704,1500,19485.0,1,12.99,12.99,12.99,12.99
705,1550,19738.5,6,12.8,12.8,12.7,12.73
706,2680,34634.4,6,12.97,12.98,12.78,12.92
707,11171,143268.26,8,12.87,12.93,12.8,12.83
708,42135,546404.81,41,12.98,13.0,12.84,12.97
709,38006,490550.89,28,12.9,12.98,12.9,12.91
710,17629,229074.45,13,12.84,13.0,12.84,12.99
711,13999,181321.57,13,13.0,13.0,12.77,12.95
712,38135,492161.91,46,12.87,12.96,12.85,12.91
713,28723,366407.51,42,12.78,12.9,12.7,12.76
714,8500,109234.6,16,12.76,12.9,12.72,12.85
715,9126,114794.46,13,12.73,12.73,12.52,12.58
716,7730,98080.6,11,12.7,12.87,12.65,12.69
717,3436,43301.8,7,12.67,12.67,12.55,12.6
718,20197,252046.42,22,12.6,12.6,12.4,12.48
719,2800,35831.5,4,12.79,12.8,12.79,12.8
720,15679,191840.01,20,12.52,12.52,12.05,12.24
721,7274,89762.15,11,12.3,12.4,12.3,12.34
722,10965,139212.85,6,12.6,12.85,12.6,12.7
723,29300,360976.54,35,12.42,12.42,12.3,12.32
724,5305,67512.9,9,12.6,12.98,12.52,12.73
725,51074,660686.4,46,12.98,13.05,12.6,12.94
726,18868,243241.65,33,12.99,13.0,12.75,12.89
727,37179,481500.2,35,13.0,13.0,12.85,12.95
728,16316,193729.46,22,11.84,12.0,11.75,11.87
729,10250,121962.46,12,12.0,12.0,11.8,11.9
730,7795,92874.4,7,11.99,12.0,11.7,11.91
731,5910,69103.0,13,11.99,11.99,11.56,11.69
732,15980,190823.35,22,11.96,12.0,11.72,11.94
733,1775,21011.75,4,11.89,11.89,11.77,11.84
734,31743,375948.05,41,11.89,12.19,11.62,11.84
735,23036,272588.2,40,11.89,11.89,11.8,11.83
736,41741,485801.86,30,11.8,11.8,11.6,11.64
737,30300,348619.22,27,11.5,11.8,11.4,11.51
738,17600,206340.0,14,11.82,11.83,11.6,11.72
739,13811,160888.02,22,11.79,11.79,11.59,11.65
740,11044,128396.72,14,11.64,11.65,11.57,11.63
741,2380,27360.56,9,11.53,11.53,11.41,11.5
742,107009,1182305.86,89,11.55,11.56,10.5,11.05
743,19383,220063.29,31,11.45,11.5,11.15,11.35
744,18188,209294.73,26,11.4,11.82,11.3,11.51
745,12500,146380.0,13,11.88,11.88,11.55,11.71
746,8990,102060.52,16,11.69,11.69,11.23,11.35
747,23551,273986.42,29,11.64,11.75,11.41,11.63
748,18054,211351.97,22,11.6,11.8,11.5,11.71
749,7216,85097.67,10,11.65,11.87,11.65,11.79
750,18900,224854.84,24,11.89,12.0,11.8,11.9
751,6638,78338.4,9,11.8,11.81,11.8,11.8
752,166804,2007471.96,147,11.83,12.34,11.83,12.03
753,22072,261720.14,32,11.9,11.95,11.66,11.86
754,24700,289845.23,26,11.7,11.92,11.65,11.73
755,12200,141805.5,17,11.66,11.66,11.6,11.62
756,11460,131989.92,19,11.61,11.61,11.45,11.52
757,13371,152238.73,26,11.5,11.55,11.29,11.39
758,85458,958598.57,80,11.55,11.57,11.0,11.22
759,28428,315878.66,34,11.16,11.2,10.92,11.11
760,36090,405464.85,38,11.1,11.49,11.08,11.23
761,5200,57542.0,6,11.09,11.09,11.04,11.07
762,12650,139169.0,29,11.04,11.05,10.9,11.0
763,38498,422780.38,57,11.07,11.09,10.83,10.98
764,24200,271148.39,30,11.1,11.4,10.99,11.2
765,18660,204566.9,24,11.0,11.01,10.86,10.96
766,27843,306013.33,28,11.0,11.0,10.9,10.99
767,26595,291836.5,27,11.0,11.0,10.9,10.97
768,1889,20737.9,5,11.0,11.0,10.85,10.98
769,5437,59150.07,13,10.98,10.99,10.8,10.88
770,2913,31561.05,3,10.85,10.85,10.8,10.83
771,10400,111977.0,15,10.8,10.85,10.75,10.77
772,2000,20825.4,6,10.5,10.5,10.4,10.41
773,1000,10520.34,2,10.53,10.53,10.52,10.52
774,10000,105270.0,10,10.65,10.65,10.5,10.53
775,4974,51562.93,11,10.32,10.5,10.21,10.37
776,30548,304219.84,42,10.07,10.3,9.64,9.96
777,6009,59856.78,13,10.0,10.0,9.9,9.96
778,12500,124800.0,18,10.0,10.0,9.97,9.98
779,1100,10853.58,7,9.91,9.91,9.85,9.87
780,12375,120860.5,13,9.8,9.82,9.7,9.77
781,29800,290402.65,42,9.98,10.0,9.51,9.75
782,14670,146674.8,33,9.94,10.0,9.94,10.0
783,27224,271406.15,23,10.0,10.0,9.8,9.97
784,15350,153496.4,18,9.99,10.0,9.99,10.0
785,25681,252292.15,14,10.0,10.0,9.55,9.82
786,10521,103309.97,21,9.6,9.99,9.56,9.82
787,41070,393831.9,36,9.88,9.88,9.5,9.59
788,21687,209391.34,37,9.84,9.84,9.5,9.66
789,26374,252660.05,21,9.88,9.88,9.5,9.58
790,105424,1000395.04,80,9.73,9.73,9.16,9.49
791,106110,963114.06,74,9.35,9.5,9.0,9.08
792,93734,843519.01,60,9.39,9.39,8.77,9.0
793,18950,170327.5,19,9.0,9.0,8.87,8.99
794,66573,598762.99,85,9.0,9.2,8.81,8.99
795,5898,52974.72,11,9.0,9.34,8.88,8.98
796,13950,124361.5,17,8.88,9.0,8.86,8.91
797,10929,97478.46,26,8.9,9.0,8.85,8.92
798,34851,313654.8,50,8.72,9.1,8.72,9.0
799,19624,183628.21,24,9.25,9.39,9.23,9.36
800,2003,18408.32,4,9.44,9.44,9.18,9.19
801,15140,140675.13,27,9.43,9.5,9.07,9.29
802,9001,83371.24,23,9.5,9.5,9.16,9.26
803,7900,74675.0,9,9.5,9.5,9.35,9.45
804,66248,632548.02,85,9.59,10.1,9.23,9.55
805,15317,150520.34,29,9.4,10.0,9.4,9.83
806,29669,296969.69,47,9.84,10.19,9.57,10.01
807,35887,361754.6,56,10.13,10.25,9.95,10.08
808,101612,1103774.05,105,9.85,11.08,9.8,10.86
809,100290,1188947.53,113,11.92,11.94,11.4,11.86
810,70165,851715.6,55,12.0,12.5,11.86,12.14
811,37625,441007.76,39,12.0,12.0,11.23,11.72
812,41854,479542.14,42,11.4,11.9,11.34,11.46
813,142669,1706788.39,237,11.55,12.1,11.55,11.96
814,46040,535179.78,75,12.0,12.13,11.3,11.62
815,72058,806879.29,117,11.51,11.51,10.5,11.2
816,201674,2372695.98,234,11.37,12.0,11.35,11.77
817,417601,5294673.74,351,12.0,12.94,12.0,12.68
818,204527,2762086.27,205,13.5,13.75,13.01,13.5
819,64846,845291.08,78,13.5,13.5,12.54,13.04
820,23210,298288.05,36,12.82,13.09,12.7,12.85
821,106212,1354089.29,63,12.52,13.0,12.38,12.75
822,79967,997807.5,71,12.5,12.69,12.3,12.48
823,169761,2096621.15,162,12.83,12.88,12.1,12.35
824,68221,834555.38,148,12.66,12.66,12.12,12.23
825,150259,1886708.04,174,12.41,12.88,12.28,12.56
826,826178,10626300.37,467,12.45,13.17,12.31,12.86
827,131433,1723459.25,101,13.15,13.43,12.97,13.11
828,793295,11172274.55,344,13.5,14.42,13.5,14.08
829,602739,9149562.45,444,14.74,15.43,14.12,15.18
830,288682,4379235.24,137,15.3,15.5,14.33,15.17
831,417421,6554633.93,303,15.5,16.68,15.01,15.7
832,164489,2640086.23,136,16.4,16.4,15.82,16.05
833,53981,880559.49,62,16.2,16.89,16.0,16.31
834,106042,1764409.35,89,16.1,17.35,16.0,16.64
835,270249,4614946.38,209,16.68,17.71,16.6,17.08
836,191309,3298404.77,120,17.12,17.5,17.1,17.24
837,52925,897572.81,71,17.06,17.5,16.42,16.96
838,34170,556556.6,55,16.6,16.98,15.73,16.29
839,35121,551455.77,48,16.5,16.5,15.56,15.7
840,58950,912929.38,74,15.67,16.0,15.35,15.49
841,44843,716075.65,60,15.52,16.1,15.5,15.97
842,57211,926553.37,41,16.12,16.4,16.1,16.2
843,31630,499255.17,48,16.6,16.93,15.5,15.78
844,25800,412832.0,34,15.56,16.3,15.54,16.0
845,8699,139165.57,15,16.0,16.44,15.8,16.0
846,58443,932305.0,59,16.4,16.4,15.5,15.95
847,105078,1629415.71,103,15.8,15.8,15.3,15.51
848,25399,385898.4,40,15.96,15.96,15.1,15.19
849,26599,395290.51,40,15.01,15.39,14.43,14.86
850,13560,206016.5,21,15.4,15.4,15.0,15.19
851,7220,110044.96,12,15.39,15.4,15.0,15.24
852,33109,512539.21,41,15.1,15.79,15.0,15.48
853,100450,1583682.66,119,15.51,16.2,15.0,15.77
854,31130,495683.49,52,15.95,16.1,15.65,15.92
855,27846,440501.89,47,16.0,16.07,15.55,15.82
856,77189,1207291.99,81,15.95,16.37,15.25,15.64
857,50739,764684.57,70,15.79,15.89,14.86,15.07
858,40144,601805.82,29,15.05,15.5,14.51,14.99
859,51171,776006.22,56,15.5,15.63,15.0,15.16
860,29059,450694.2,42,15.1,15.88,15.05,15.51
861,26827,424208.78,46,15.92,16.24,15.15,15.81
862,7785,120379.9,11,15.6,15.6,15.25,15.46
863,34500,521058.03,43,15.17,15.34,14.63,15.1
864,19777,291830.17,31,15.05,15.05,14.7,14.76
865,7291,104700.42,8,14.71,14.71,14.26,14.36
866,24661,369789.52,31,14.98,15.32,14.9,14.99
867,26646,403808.38,24,15.0,15.37,14.71,15.15
868,42320,640537.0,34,15.0,15.49,14.95,15.14
869,21200,316489.64,20,15.4,15.49,14.7,14.93
870,3955,58031.6,7,14.75,14.75,14.52,14.67
871,30395,442046.1,25,14.53,14.62,14.5,14.54
872,2691,38972.85,8,14.5,14.9,14.15,14.48
873,37773,537606.02,24,14.34,14.34,14.0,14.23
874,29971,416248.83,36,14.09,14.99,13.3,13.89
875,35180,470843.72,35,13.31,13.99,13.0,13.38
876,20284,269087.14,28,13.25,13.87,13.16,13.27
877,54093,696825.99,66,13.25,13.25,12.5,12.88
878,16082,206674.28,31,12.79,13.32,12.11,12.85
879,10190,138825.86,20,13.44,13.87,13.2,13.62
880,14687,197125.58,31,13.74,13.8,13.0,13.42
881,5771,74879.14,17,13.01,13.21,12.8,12.98
882,5055,65024.85,14,13.0,13.0,12.8,12.86
883,7395,93641.3,8,12.8,12.81,12.45,12.66
884,17425,222845.03,35,12.61,13.0,12.14,12.79
885,121640,1415158.84,101,12.25,12.75,11.52,11.63
886,60278,713316.9,64,11.6,12.34,11.38,11.83
887,39892,491756.84,56,12.24,12.6,12.0,12.33
888,50635,649630.25,59,12.55,13.01,12.3,12.83
889,76159,1013412.29,101,13.13,13.6,13.0,13.31
890,71935,1026959.33,96,13.3,14.64,13.3,14.28
891,175686,2646966.32,180,14.9,15.59,14.9,15.07
892,1600,24000.0,1,15.0,15.0,15.0,15.0
893,87600,1314014.39,129,15.0,15.39,15.0,15.0
894,40502,612858.91,48,15.0,15.5,15.0,15.13
895,21602,303787.85,23,14.13,15.0,14.0,14.06
896,51151,748157.25,73,14.25,14.95,14.25,14.63
897,23136,343659.55,20,14.8,15.0,14.25,14.85
898,49078,737260.34,65,15.23,15.5,14.85,15.02
899,14712,220692.88,25,15.0,15.01,15.0,15.0
900,12877,197628.32,14,15.01,15.5,15.0,15.35
901,10037,156014.6,16,15.5,15.74,15.33,15.54
902,5905,90666.1,13,15.35,15.5,15.01,15.35
903,20786,310865.0,55,15.0,15.0,14.75,14.96
904,18861,292105.02,15,15.0,15.8,15.0,15.49
905,39633,649000.53,47,15.95,17.0,15.95,16.38
906,125893,2218917.79,109,16.01,18.01,16.01,17.63
907,81884,1483196.38,89,18.0,19.0,17.0,18.11
908,56624,1005781.16,78,18.01,18.25,17.0,17.76
909,20000,335959.8,42,17.0,17.23,16.5,16.8
910,213508,3872347.66,184,16.7,18.48,16.7,18.14
911,14050,255643.22,23,18.15,18.69,18.0,18.2
912,220972,4294489.55,178,18.0,20.02,18.0,19.43
913,77752,1629863.64,91,20.9,21.37,20.0,20.96
914,67622,1432677.0,82,22.0,22.03,20.5,21.19
915,92803,1976124.33,87,20.8,22.5,20.8,21.29
916,96429,2239044.98,117,22.3,23.41,22.3,23.22
917,25502,579707.47,42,23.16,24.5,22.3,22.73
918,56076,1278888.0,35,22.6,23.35,22.5,22.81
919,247726,5695834.52,46,22.0,23.3,22.0,22.99
920,93537,2068854.9,75,22.99,23.1,21.98,22.12
921,19360,429265.74,37,22.0,22.3,22.0,22.17
922,36996,845087.9,52,22.49,23.7,22.49,22.84
923,35124,791032.5,30,22.65,22.71,22.2,22.52
924,10165,229607.08,13,22.7,22.99,22.2,22.59
925,31581,740317.27,46,23.39,23.9,23.0,23.44
926,16561,384505.05,22,23.0,23.49,22.23,23.22
927,51223,1166735.11,30,22.8,23.1,22.51,22.78
928,22400,511056.7,38,23.0,23.0,22.36,22.82
929,21597,477606.85,44,22.3,22.89,22.0,22.11
930,54482,1199888.4,31,22.74,22.74,22.0,22.02
931,89790,2088646.98,136,22.5,24.2,22.49,23.26
932,40751,951082.84,62,23.17,23.99,23.0,23.34
933,8797,201340.85,24,23.35,23.35,22.65,22.89
934,2601,59160.0,8,23.0,23.0,22.5,22.75
935,64513,1420068.85,59,22.35,22.35,22.0,22.01
936,80243,1764472.05,51,22.01,22.2,20.48,21.99
937,35400,786533.96,25,22.01,23.0,22.0,22.22
938,38824,884666.06,57,22.98,23.0,22.32,22.79
939,85889,1858145.74,82,22.01,22.03,21.0,21.63
940,85731,1886568.95,59,22.0,22.35,22.0,22.01
941,28408,641136.32,57,22.8,22.8,22.2,22.57
942,16238,359843.78,23,22.3,22.5,22.0,22.16
943,1360,29624.0,5,22.02,22.02,21.6,21.78
944,11372,250541.3,19,22.0,22.5,22.0,22.03
945,9652,219257.22,19,22.59,23.0,22.36,22.72
946,5660,125311.6,8,22.05,22.3,22.01,22.14
947,22235,496160.34,45,22.1,23.0,22.0,22.31
948,14695,337916.36,28,22.52,23.0,22.52,23.0
949,4938,112219.1,9,22.4,23.2,22.4,22.73
950,4593,103906.52,11,22.5,22.95,22.34,22.62
951,688,15480.0,1,22.5,22.5,22.5,22.5
952,12665,288203.32,27,22.5,22.95,22.5,22.76
953,18317,437841.77,22,23.2,24.8,23.0,23.9
954,70184,1765918.28,101,24.5,26.0,24.5,25.16
955,743151,18748359.7,129,25.0,26.97,25.0,25.23
956,87845,2314959.69,115,25.95,26.99,25.25,26.35
957,25698,678088.2,83,26.15,26.8,26.1,26.39
958,21304,561365.21,60,26.5,28.49,25.66,26.35
959,16608,423658.82,37,26.0,26.0,25.41,25.51
960,23070,588001.88,50,25.5,25.99,25.31,25.49
961,8350,216239.76,26,25.5,26.02,25.33,25.9
962,38331,976989.0,38,25.31,25.6,25.25,25.49
963,625,15818.75,2,25.31,25.31,25.31,25.31
964,3750,91965.0,9,25.0,25.0,24.01,24.52
965,12050,285415.5,31,23.01,24.5,23.01,23.69
966,12940,321563.9,15,24.99,25.0,24.37,24.85
967,22460,556094.6,32,24.5,25.0,24.5,24.76
968,4250,104477.05,7,25.25,25.25,24.35,24.58
969,8475,211697.0,12,24.35,25.18,23.1,24.98
970,7248,178550.9,11,24.15,25.18,24.15,24.63
971,18010,446965.2,24,24.99,25.0,24.27,24.82
972,800,19840.0,1,24.8,24.8,24.8,24.8
973,4750,116181.0,8,24.3,24.51,24.26,24.46
974,22753,565766.58,25,24.03,25.0,24.02,24.87
975,12954,325513.22,15,25.49,25.5,24.75,25.13
976,6800,179612.2,12,26.0,26.89,25.08,26.41
977,33770,912798.8,55,26.75,27.99,26.07,27.03
978,4681,121034.15,13,25.51,26.0,25.51,25.86
979,69216,1879619.93,108,26.5,27.99,25.0,27.16
980,137355,4075385.28,128,28.99,29.87,28.72,29.67
981,303585,9071257.18,244,29.0,30.6,29.0,29.88
982,58179,1746757.85,56,30.0,30.35,30.0,30.02
983,37708,1121142.5,32,30.5,30.5,28.5,29.73
984,60651,1819603.5,44,29.32,30.39,29.32,30.0
985,22752,681736.28,34,30.0,30.29,29.3,29.96
986,52432,1573150.64,40,30.0,30.19,30.0,30.0
987,9940,298594.0,19,30.5,30.5,30.0,30.04
988,14717,452544.26,37,30.1,31.5,30.1,30.75
989,2200,66246.0,5,30.35,30.35,30.01,30.11
990,1224,36806.2,4,30.05,30.1,30.05,30.07
991,15460,464214.78,15,30.05,30.9,30.0,30.03
992,12197,366010.0,15,30.15,30.15,30.0,30.01
993,21950,658552.0,14,30.0,30.4,30.0,30.0
994,16898,506990.0,11,30.01,30.01,30.0,30.0
995,62396,1872181.34,42,30.01,31.0,30.0,30.0
996,9509,285432.59,16,30.01,30.2,30.01,30.02
997,44996,1350506.6,28,30.02,30.54,30.0,30.01
998,27646,829322.5,27,30.1,30.1,29.31,30.0
999,7220,216640.2,6,29.31,30.54,29.31,30.01
1000,8010,240362.9,6,30.29,30.29,30.0,30.01
1001,15091,452760.0,19,30.01,30.01,30.0,30.0
1002,65191,1955760.0,37,30.01,30.01,30.0,30.0
1003,5684,170533.68,3,30.0,30.02,30.0,30.0
1004,1538,46203.52,3,30.0,30.06,30.0,30.04
1005,4231,127003.1,4,30.1,30.1,30.01,30.02
1006,23500,705000.0,8,30.0,30.0,30.0,30.0
1007,10541,316230.0,4,30.0,30.0,30.0,30.0
1008,3883,116738.68,8,30.0,30.3,30.0,30.06
1009,8910,267389.2,8,30.1,30.92,30.0,30.01
1010,204933,6147374.0,6,30.0,30.0,29.31,30.0
1011,1060,31770.0,3,30.0,30.0,29.5,29.97
1012,2750,79430.0,5,28.85,28.91,28.85,28.88
1013,5577,153991.44,7,27.51,28.15,27.5,27.61
1014,2241,63443.38,10,28.0,29.25,28.0,28.31
1015,51,1490.5,2,29.25,29.25,28.0,28.31
1016,38412,1111597.38,16,29.0,29.0,27.02,28.94
1017,1583,44085.67,7,28.99,28.99,27.54,27.85
1018,1000,27452.0,3,27.46,27.46,27.45,27.45
1019,634,17635.42,2,27.13,28.0,27.13,27.82
1020,7314,192039.45,19,28.0,28.0,25.1,26.26
1021,2483,68337.0,11,26.02,27.98,26.02,27.52
1022,5040,140495.0,10,27.8,27.99,27.8,27.88
1023,3692,99925.5,11,28.0,28.49,26.22,27.07
1024,2911,80080.42,9,27.0,28.49,27.0,27.51
1025,1950,55471.01,7,28.47,28.5,28.37,28.45
1026,1417,38618.21,9,26.73,28.0,26.73,27.25
1027,2700,74312.0,10,27.41,28.0,27.0,27.52
1028,30831,895016.21,40,28.75,29.77,28.1,29.03
1029,101,2789.46,2,29.46,29.46,27.6,29.03
1030,3635,100909.05,13,27.8,28.0,27.63,27.76
1031,6433,193647.52,16,29.44,30.5,28.15,30.1
1032,3414,99407.0,8,30.48,30.48,28.5,29.12
1033,96036,2885337.78,115,29.9,31.0,29.01,30.04
1034,20714,616205.3,51,30.37,30.88,29.0,29.75
1035,7908,228972.78,19,28.0,29.01,28.0,28.95
1036,7305,205662.0,20,28.5,28.5,28.0,28.15
1037,200,5560.0,1,27.8,27.8,27.8,28.15
1038,9731,272888.85,23,28.02,28.99,27.65,28.04
1039,1164,33025.47,4,28.87,28.87,28.2,28.37
1040,311410,8719908.2,19,28.01,28.07,28.0,28.0
1041,353,9748.33,3,27.62,27.62,27.61,28.0
1042,2090,57858.5,8,27.7,27.73,27.65,27.68
1043,9690,266956.82,26,27.9,27.9,27.0,27.55
1044,4125,111219.95,11,27.03,27.03,26.5,26.96
1045,2000,53587.0,4,26.99,26.99,26.4,26.79
1046,1563,41240.7,8,26.4,26.53,26.33,26.39
1047,1700,45503.0,7,26.99,26.99,26.7,26.77
1048,3244,85376.06,11,26.77,26.77,26.1,26.32
1049,22910,598583.33,48,26.31,26.51,25.8,26.13
1050,45993,1298079.08,74,27.0,28.74,26.99,28.22
1051,13735,384789.11,27,28.02,28.05,27.38,28.02
1052,3909,110364.12,16,28.7,28.8,27.02,28.23
1053,899,24180.0,6,27.0,27.0,26.25,26.9
1054,3100,81716.0,12,26.5,27.5,25.8,26.36
1055,101,2797.7,1,27.7,27.7,27.7,26.36
1056,3100,83714.48,11,27.0,27.64,27.0,27.0
1057,848,22527.28,4,25.91,27.0,25.91,26.57
1058,5708,149810.4,12,26.4,26.5,25.9,26.25
1059,27350,746903.26,26,26.99,27.97,26.99,27.31
1060,33338,948441.15,56,27.49,30.0,27.49,28.45
1061,3314,96657.4,14,27.63,29.78,27.0,29.17
1062,18986,549787.34,26,27.55,29.88,27.54,28.96
1063,4054,113393.49,12,28.01,28.01,27.85,27.97
1064,8500,237234.5,20,27.61,28.0,27.12,27.91
1065,2760,77859.4,8,28.0,28.9,28.0,28.21
1066,10651,290811.21,24,28.0,28.0,27.0,27.3
1067,800,21648.0,2,27.09,27.09,27.01,27.06
1068,200,5414.34,3,27.11,27.11,27.04,27.06
1069,100,2800.0,2,28.0,28.0,28.0,27.06
1070,45528,1231929.72,47,26.9,27.07,26.9,27.06
1071,22648,612764.29,19,27.06,27.06,26.9,27.06
1072,3465,91661.6,11,27.06,27.06,26.3,26.45
1073,9891,266904.63,6,26.21,27.0,26.21,26.98
1074,2150,56630.89,12,26.4,26.4,26.2,26.34
1075,8624,226862.55,10,26.34,26.38,26.13,26.31
1076,2840,74213.05,7,26.97,26.97,26.0,26.13
